"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1126103911","x1360885542318137346",2021-02-14 09:36:11,"jonsmithinfo","Booking a short local break with @YHAOfficial is a sign of hope, a statement of intent, and helps others receive the support this special charity aims to give <U+0001F49A> #bookdirect #charity #COVID19 https://t.co/Oh2xV0Ads9","Twitter for iPhone",190,,,,TRUE,FALSE,0,1,,,"bookdirect charity COVID19",,"twitter.com/anitakntweets/…","https://t.co/Oh2xV0Ads9","https://twitter.com/anitakntweets/status/1360537351630561282",,,,,,,,,"x202570267","YHAOfficial","en","x1360537351630561282","A short plea to remember that booking a holiday is about hope. But many families can’t afford to plan for a break.

How can @DCMS build social #tourism into sector recovery plan? Affordable &amp; sustainable tourism across UK. 

https://t.co/J670mXKGqF",2021-02-13 10:32:36,"Twitter for iPhone",10,2,"x64546743","anitakntweets","Anita Kerwin-Nye",4434,5002,22470,"England, United Kingdom","Mum of 4. Wife of 1. Believes in people. @yhaofficial @everychildshld #culturalinclusion @outdoorcouncil_ @acevo @ordnancesurvey @thersaorg @cipd",FALSE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/37a7a3220f8e2174.json","Chesterfield","Chesterfield, England","city","United Kingdom","GB","NA NA","NA NA","-1.484163 -1.394032 -1.394032 -1.484163 53.213151 53.213151 53.28656 53.28656","https://twitter.com/jonsmithinfo/status/1360885542318137346","Jon Smith","Derbyshire, UK","Associate Director of User Experience for leading youth charity in UK - YHA (England & Wales). #digital #ux #charity","https://t.co/Oidjq67HGl",FALSE,448,350,33,2216,4310,2013-01-27 20:11:41,FALSE,"https://t.co/Oidjq67HGl","http://www.jonsmith.info",,"https://pbs.twimg.com/profile_banners/1126103911/1598431602","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000544171419/809fe334798f6ec6abefd98cecbca337_normal.jpeg"
"x588359134","x1360885531131981825",2021-02-14 09:36:09,"PeopleDevelop1","There are many types of problems and ways to solve them, COVID19 has brought new problems and mistakes, here is what we know

What Has COVID19 Told Us About Problems, Responses and Mistakes?#business #COVID19 https://t.co/RNG1Loezst 

https://t.co/afIsSUwyr8 https://t.co/o5RJdDGBev","Sendible",258,,,,FALSE,FALSE,0,0,,,"business COVID19",,"bit.ly/3nPQoab peopledevelopmentmagazine.com","https://t.co/RNG1Loezst https://t.co/afIsSUwyr8","https://bit.ly/3nPQoab http://peopledevelopmentmagazine.com","http://pbs.twimg.com/media/EuLWLYAWQAIX0qS.jpg","https://t.co/o5RJdDGBev","https://twitter.com/PeopleDevelop1/status/1360885531131981825/photo/1","photo","http://pbs.twimg.com/media/EuLWLYAWQAIX0qS.jpg","https://t.co/o5RJdDGBev","https://twitter.com/PeopleDevelop1/status/1360885531131981825/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PeopleDevelop1/status/1360885531131981825","People Development","United Kingdom","People Development Magazine for Leadership, Human Resources, Personal Growth and Business. If you're an expert come and write for us.  If a reader  - welcome!","http://t.co/zQxLnPuyw3",FALSE,39221,37113,904,85255,843,2012-05-23 15:11:34,FALSE,"http://t.co/zQxLnPuyw3","http://peopledevelopmentmagazine.com",,"https://pbs.twimg.com/profile_banners/588359134/1588204492","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1101207237584973824/4A1X-Cwh_normal.png"
"x1321421193233240064","x1360885509027991553",2021-02-14 09:36:04,"KristenN_06","8/9. Mozambique will remain in its #COVID19 safety zone, with increasing low levels of mortality, for 7 more days. https://t.co/7XjriJLmgV","Twitter Web App",114,"x1360885503650902018","x1321421193233240064","KristenN_06",FALSE,FALSE,0,0,,,"COVID19",,,,,"http://pbs.twimg.com/media/EuLVnzTWQAEfzk3.png","https://t.co/7XjriJLmgV","https://twitter.com/KristenN_06/status/1360885509027991553/photo/1","photo","http://pbs.twimg.com/media/EuLVnzTWQAEfzk3.png http://pbs.twimg.com/media/EuLVooMXMAIVFuU.png","https://t.co/7XjriJLmgV https://t.co/7XjriJLmgV","https://twitter.com/KristenN_06/status/1360885509027991553/photo/1 https://twitter.com/KristenN_06/status/1360885509027991553/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KristenN_06/status/1360885509027991553","Kristen","","John 3:16/Jean 3:16. 

MSc in Global Health.",,FALSE,231,87,9,1378,380,2020-10-28 11:59:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1321421193233240064/1603888555",,"http://pbs.twimg.com/profile_images/1335306029157003264/YS0ndS6t_normal.jpg"
"x1321421193233240064","x1360885473481281537",2021-02-14 09:35:55,"KristenN_06","1/9. Today, Feb 14-Feb 20: 8 additional countries below
#COVID19 Daily Epidemic Forecasting
Vaccine figures per country in summary tables.
Dashboard: https://t.co/oqeF92xfAR
Data source: https://t.co/VGcGu1dH29 &amp; https://t.co/GnLgMZQTc2
Powered by @ISG_UNIGE &amp; @SDSCdatascience https://t.co/eEf3D1pQIE","Twitter Web App",285,,,,FALSE,FALSE,0,0,,,"COVID19",,"renkulab.shinyapps.io/COVID-19-Epide… coronavirus.jhu.edu ourworldindata.org/coronavirus","https://t.co/oqeF92xfAR https://t.co/VGcGu1dH29 https://t.co/GnLgMZQTc2","https://renkulab.shinyapps.io/COVID-19-Epidemic-Forecasting/_w_5f9d45a0/_w_8da5e02a/?tab=world_map https://coronavirus.jhu.edu https://ourworldindata.org/coronavirus","http://pbs.twimg.com/media/EuLVSveXUAQGD_L.jpg","https://t.co/eEf3D1pQIE","https://twitter.com/KristenN_06/status/1360885473481281537/photo/1","photo","http://pbs.twimg.com/media/EuLVSveXUAQGD_L.jpg","https://t.co/eEf3D1pQIE","https://twitter.com/KristenN_06/status/1360885473481281537/photo/1",,"x1019120985373642753 x801469855035772928","ISG_UNIGE SDSCdatascience","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KristenN_06/status/1360885473481281537","Kristen","","John 3:16/Jean 3:16. 

MSc in Global Health.",,FALSE,231,87,9,1378,380,2020-10-28 11:59:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1321421193233240064/1603888555",,"http://pbs.twimg.com/profile_images/1335306029157003264/YS0ndS6t_normal.jpg"
"x1321421193233240064","x1360885515432640513",2021-02-14 09:36:05,"KristenN_06","9/9. Namibia will be slowly landing towards its #COVID19 safety zone (R-eff=0.92), with very low levels of mortality, for 7 more days. https://t.co/isgVZXY4wr","Twitter Web App",134,"x1360885509027991553","x1321421193233240064","KristenN_06",FALSE,FALSE,0,0,,,"COVID19",,,,,"http://pbs.twimg.com/media/EuLVq3xXUAA5Hxm.png","https://t.co/isgVZXY4wr","https://twitter.com/KristenN_06/status/1360885515432640513/photo/1","photo","http://pbs.twimg.com/media/EuLVq3xXUAA5Hxm.png http://pbs.twimg.com/media/EuLVrlSXEAA2f8T.png","https://t.co/isgVZXY4wr https://t.co/isgVZXY4wr","https://twitter.com/KristenN_06/status/1360885515432640513/photo/1 https://twitter.com/KristenN_06/status/1360885515432640513/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KristenN_06/status/1360885515432640513","Kristen","","John 3:16/Jean 3:16. 

MSc in Global Health.",,FALSE,231,87,9,1378,380,2020-10-28 11:59:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1321421193233240064/1603888555",,"http://pbs.twimg.com/profile_images/1335306029157003264/YS0ndS6t_normal.jpg"
"x1321421193233240064","x1360885494113067011",2021-02-14 09:36:00,"KristenN_06","5/9. Jordan will continue to see a rise in its #COVID19 epidemic activity (R-eff=1.19) at medium levels, with increasing medium levels of mortality, for 7 more days. https://t.co/j3ZKn2binB","Twitter Web App",165,"x1360885489415450625","x1321421193233240064","KristenN_06",FALSE,FALSE,0,0,,,"COVID19",,,,,"http://pbs.twimg.com/media/EuLVfKfXEAUXeY4.png","https://t.co/j3ZKn2binB","https://twitter.com/KristenN_06/status/1360885494113067011/photo/1","photo","http://pbs.twimg.com/media/EuLVfKfXEAUXeY4.png http://pbs.twimg.com/media/EuLVf2jXIAInN7G.png","https://t.co/j3ZKn2binB https://t.co/j3ZKn2binB","https://twitter.com/KristenN_06/status/1360885494113067011/photo/1 https://twitter.com/KristenN_06/status/1360885494113067011/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KristenN_06/status/1360885494113067011","Kristen","","John 3:16/Jean 3:16. 

MSc in Global Health.",,FALSE,231,87,9,1378,380,2020-10-28 11:59:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1321421193233240064/1603888555",,"http://pbs.twimg.com/profile_images/1335306029157003264/YS0ndS6t_normal.jpg"
"x1321421193233240064","x1360885503650902018",2021-02-14 09:36:02,"KristenN_06","7/9. Rwanda will remain in its #COVID19 safety zone, with very low levels of mortality, for 7 more days. https://t.co/66RK0Wwf3q","Twitter Web App",104,"x1360885499209129985","x1321421193233240064","KristenN_06",FALSE,FALSE,0,0,,,"COVID19",,,,,"http://pbs.twimg.com/media/EuLVk6lXAAE_UAZ.png","https://t.co/66RK0Wwf3q","https://twitter.com/KristenN_06/status/1360885503650902018/photo/1","photo","http://pbs.twimg.com/media/EuLVk6lXAAE_UAZ.png http://pbs.twimg.com/media/EuLVljAWQAA3zig.png","https://t.co/66RK0Wwf3q https://t.co/66RK0Wwf3q","https://twitter.com/KristenN_06/status/1360885503650902018/photo/1 https://twitter.com/KristenN_06/status/1360885503650902018/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KristenN_06/status/1360885503650902018","Kristen","","John 3:16/Jean 3:16. 

MSc in Global Health.",,FALSE,231,87,9,1378,380,2020-10-28 11:59:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1321421193233240064/1603888555",,"http://pbs.twimg.com/profile_images/1335306029157003264/YS0ndS6t_normal.jpg"
"x1321421193233240064","x1360885479378472961",2021-02-14 09:35:56,"KristenN_06","2/9. Hungary will continue to see a rise in its #COVID19 epidemic activity (R-eff=1.15) at medium levels, with increasing very high levels of mortality, for 7 more days. https://t.co/UROuARppHi","Twitter Web App",169,"x1360885473481281537","x1321421193233240064","KristenN_06",FALSE,FALSE,0,0,,,"COVID19",,,,,"http://pbs.twimg.com/media/EuLVVXPXcAMEv8F.png","https://t.co/UROuARppHi","https://twitter.com/KristenN_06/status/1360885479378472961/photo/1","photo","http://pbs.twimg.com/media/EuLVVXPXcAMEv8F.png http://pbs.twimg.com/media/EuLVWCaXAAoU4eq.png","https://t.co/UROuARppHi https://t.co/UROuARppHi","https://twitter.com/KristenN_06/status/1360885479378472961/photo/1 https://twitter.com/KristenN_06/status/1360885479378472961/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KristenN_06/status/1360885479378472961","Kristen","","John 3:16/Jean 3:16. 

MSc in Global Health.",,FALSE,231,87,9,1378,380,2020-10-28 11:59:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1321421193233240064/1603888555",,"http://pbs.twimg.com/profile_images/1335306029157003264/YS0ndS6t_normal.jpg"
"x1321421193233240064","x1360885483946053635",2021-02-14 09:35:58,"KristenN_06","3/9. Greece will continue to see a rise in its #COVID19 epidemic activity (R-eff=1.14) at medium levels, with decreasing medium levels of mortality, for 7 more days. https://t.co/pn7vqMEOA0","Twitter Web App",165,"x1360885479378472961","x1321421193233240064","KristenN_06",FALSE,FALSE,0,0,,,"COVID19",,,,,"http://pbs.twimg.com/media/EuLVYyzXAAcYE-O.png","https://t.co/pn7vqMEOA0","https://twitter.com/KristenN_06/status/1360885483946053635/photo/1","photo","http://pbs.twimg.com/media/EuLVYyzXAAcYE-O.png http://pbs.twimg.com/media/EuLVZdYXMAAumPp.png","https://t.co/pn7vqMEOA0 https://t.co/pn7vqMEOA0","https://twitter.com/KristenN_06/status/1360885483946053635/photo/1 https://twitter.com/KristenN_06/status/1360885483946053635/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KristenN_06/status/1360885483946053635","Kristen","","John 3:16/Jean 3:16. 

MSc in Global Health.",,FALSE,231,87,9,1378,380,2020-10-28 11:59:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1321421193233240064/1603888555",,"http://pbs.twimg.com/profile_images/1335306029157003264/YS0ndS6t_normal.jpg"
"x1321421193233240064","x1360885489415450625",2021-02-14 09:35:59,"KristenN_06","4/9. Turkey will continue to plateau at medium levels of its #COVID19 epidemic activity (R-eff=1.02), with decreasing medium levels of mortality, for 7 more days. https://t.co/wwAIcJEhkH","Twitter Web App",162,"x1360885483946053635","x1321421193233240064","KristenN_06",FALSE,FALSE,0,0,,,"COVID19",,,,,"http://pbs.twimg.com/media/EuLVb3AXAAM6hPM.png","https://t.co/wwAIcJEhkH","https://twitter.com/KristenN_06/status/1360885489415450625/photo/1","photo","http://pbs.twimg.com/media/EuLVb3AXAAM6hPM.png http://pbs.twimg.com/media/EuLVcj0XMAAhInk.png","https://t.co/wwAIcJEhkH https://t.co/wwAIcJEhkH","https://twitter.com/KristenN_06/status/1360885489415450625/photo/1 https://twitter.com/KristenN_06/status/1360885489415450625/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KristenN_06/status/1360885489415450625","Kristen","","John 3:16/Jean 3:16. 

MSc in Global Health.",,FALSE,231,87,9,1378,380,2020-10-28 11:59:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1321421193233240064/1603888555",,"http://pbs.twimg.com/profile_images/1335306029157003264/YS0ndS6t_normal.jpg"
"x1321421193233240064","x1360885499209129985",2021-02-14 09:36:01,"KristenN_06","6/9. Saudi Arabia will remain in its #COVID19 safety zone, with very low levels of mortality, for 7 more days. https://t.co/guSroS1tU9","Twitter Web App",110,"x1360885494113067011","x1321421193233240064","KristenN_06",FALSE,FALSE,0,0,,,"COVID19",,,,,"http://pbs.twimg.com/media/EuLVh2yXMAAAWgu.png","https://t.co/guSroS1tU9","https://twitter.com/KristenN_06/status/1360885499209129985/photo/1","photo","http://pbs.twimg.com/media/EuLVh2yXMAAAWgu.png http://pbs.twimg.com/media/EuLVid5WgAEf5c1.png","https://t.co/guSroS1tU9 https://t.co/guSroS1tU9","https://twitter.com/KristenN_06/status/1360885499209129985/photo/1 https://twitter.com/KristenN_06/status/1360885499209129985/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KristenN_06/status/1360885499209129985","Kristen","","John 3:16/Jean 3:16. 

MSc in Global Health.",,FALSE,231,87,9,1378,380,2020-10-28 11:59:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1321421193233240064/1603888555",,"http://pbs.twimg.com/profile_images/1335306029157003264/YS0ndS6t_normal.jpg"
"x3293194757","x1360885511901036544",2021-02-14 09:36:04,"BartZako","@vonderleyen in the light of recent developments please rethink your profile background #EuropeanUnion #COVID19 #vaccine 
https://t.co/m4V8szw0gF","Twitter Web App",145,,"x1146329871418843136","vonderleyen",FALSE,FALSE,0,0,,,"EuropeanUnion COVID19 vaccine",,"dw.com/en/eu-chief-ad…","https://t.co/m4V8szw0gF","https://www.dw.com/en/eu-chief-admits-covid-vaccine-blunders/a-56462522",,,,,,,,,"x1146329871418843136","vonderleyen","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BartZako/status/1360885511901036544","Bart Zako","right side of wrong","Is that all there is to a fire?",,FALSE,187,840,0,4872,14609,2015-05-21 16:49:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/3293194757/1602189075","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1314302355496673284/YTYrbhRI_normal.jpg"
"x923545527316369408","x1360885479005188096",2021-02-14 09:35:56,"IsDBEngage","#WomeninScience: #TransformFund winning women-led projects dealing with #COVID19 pandemic challenges are expected to improve the scientific excellence of several @isdb_group member countries and benefit less-advantaged communities.

Learn more! https://t.co/AcvrNJRB10 https://t.co/g8OITPtuM9","Twitter Web App",268,,,,FALSE,FALSE,3,2,,,"WomeninScience TransformFund COVID19",,"bit.ly/3b1LQcl","https://t.co/AcvrNJRB10","http://bit.ly/3b1LQcl","http://pbs.twimg.com/media/EuLUQAXXAAEXuHF.jpg","https://t.co/g8OITPtuM9","https://twitter.com/IsDBEngage/status/1360885479005188096/photo/1","photo","http://pbs.twimg.com/media/EuLUQAXXAAEXuHF.jpg","https://t.co/g8OITPtuM9","https://twitter.com/IsDBEngage/status/1360885479005188096/photo/1",,"x2574142189","isdb_group","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IsDBEngage/status/1360885479005188096","IsDB Engage","Jeddah","Engage is a digital hub that accelerates economic & social progress in the developing world through the power of science, technology & #innovation. #SDGs","https://t.co/DmrFTTzbNj",FALSE,11593,311,28,5334,2600,2017-10-26 13:43:07,FALSE,"https://t.co/DmrFTTzbNj","https://www.isdb-engage.org",,"https://pbs.twimg.com/profile_banners/923545527316369408/1612379522","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/956436381403893760/PVtqcZ9I_normal.jpg"
"x1338827675134259200","x1360885452220354564",2021-02-14 09:35:50,"turrell_deborah","Shout out to all the couples who had their wedding cancelled in the last year! <U+0001F495> Ours was cancelled 45 minutes before the ceremony was due to begin... 
#valentinesday2021 #Whataboutweddings 
#Love
#COVID19 https://t.co/bv0N7CV2lH","Twitter for Android",205,,,,FALSE,FALSE,8,1,,,"valentinesday2021 Whataboutweddings Love COVID19",,,,,"http://pbs.twimg.com/media/EuLWG06XUAkgqus.png","https://t.co/bv0N7CV2lH","https://twitter.com/turrell_deborah/status/1360885452220354564/photo/1","photo","http://pbs.twimg.com/media/EuLWG06XUAkgqus.png","https://t.co/bv0N7CV2lH","https://twitter.com/turrell_deborah/status/1360885452220354564/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/turrell_deborah/status/1360885452220354564","<U+1D05><U+1D07><U+0299><U+1D0F><U+0280><U+1D00><U+029C> <U+1D1B><U+1D1C><U+0280><U+0280><U+1D07><U+029F><U+029F>","Merseyside","'First of all I would like to make one thing clear ...... I never explain anything!'",,FALSE,109,1029,0,205,1061,2020-12-15 12:46:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/1338827675134259200/1608498409",,"http://pbs.twimg.com/profile_images/1347130159946747904/Smxz5x8i_normal.jpg"
"x960129987998244865","x1360885431630372864",2021-02-14 09:35:45,"PeoplesDailyapp","The latest: #COVID19 outbreak worldwide (Data as of 5:20 pm BJT, Feb 14)
https://t.co/6NfwLPwrw4 https://t.co/KagQLIw1uP","Twitter Web App",96,,,,FALSE,FALSE,1,0,,,"COVID19",,"bit.ly/3tZyfej","https://t.co/6NfwLPwrw4","https://bit.ly/3tZyfej","http://pbs.twimg.com/media/EuLWB1OVoAUYkZ-.png","https://t.co/KagQLIw1uP","https://twitter.com/PeoplesDailyapp/status/1360885431630372864/photo/1","photo","http://pbs.twimg.com/media/EuLWB1OVoAUYkZ-.png","https://t.co/KagQLIw1uP","https://twitter.com/PeoplesDailyapp/status/1360885431630372864/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PeoplesDailyapp/status/1360885431630372864","People's Daily app","<U+5317><U+4EAC>, <U+4E2D><U+534E><U+4EBA><U+6C11><U+5171><U+548C><U+56FD>","Our mission is to provide news and perspectives on China to a global audience. Download the app for news on China.","https://t.co/jQRH7Om9e7",FALSE,1675,107,25,15912,33,2018-02-04 12:36:42,TRUE,"https://t.co/jQRH7Om9e7","http://en.peopleapp.com/download.html",,"https://pbs.twimg.com/profile_banners/960129987998244865/1571209577",,"http://pbs.twimg.com/profile_images/965441843386228741/ZtBbwrU3_normal.jpg"
"x830802035947757568","x1360885411288121349",2021-02-14 09:35:40,"ProfAkinAbayomi","#COVID19Lagos Update As at 11th of February, 2021.

<U+0001F539>New #COVID19 infections confirmed- 204

<U+0001F539>Total confirmed #COVID19 infections- 52,714

<U+0001F539>Total cumulative number of #COVID19 tests conducted – 325,737 https://t.co/8nuPF4S8zy","Twitter for Android",201,,,,FALSE,FALSE,2,2,,,"COVID19Lagos COVID19 COVID19 COVID19",,,,,"http://pbs.twimg.com/media/EuLWECBXEAIexvG.jpg","https://t.co/8nuPF4S8zy","https://twitter.com/ProfAkinAbayomi/status/1360885411288121349/photo/1","photo","http://pbs.twimg.com/media/EuLWECBXEAIexvG.jpg","https://t.co/8nuPF4S8zy","https://twitter.com/ProfAkinAbayomi/status/1360885411288121349/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProfAkinAbayomi/status/1360885411288121349","Prof. Akin Abayomi","Lagos, Nigeria","The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.","https://t.co/ZeetaaSaFr",FALSE,191649,276,108,2649,1246,2017-02-12 15:33:35,TRUE,"https://t.co/ZeetaaSaFr","http://www.afegroup.org",,"https://pbs.twimg.com/profile_banners/830802035947757568/1599407248",,"http://pbs.twimg.com/profile_images/1336412698792300547/JAL3V7rI_normal.jpg"
"x830802035947757568","x1360885414014431235",2021-02-14 09:35:41,"ProfAkinAbayomi","<U+0001F539>Total number of #COVID19 cases discharged from #COVID19Lagos Care Centres- 3,596

<U+0001F539>Total number of #COVID19 recovery in communities- 43,477

<U+0001F539>Cases currently under isolation- 156

<U+0001F539>Active Cases under Home based care- 5,155

<U+0001F539>New #COVID19 related death- 1

<U+0001F539>Total Deaths-330","Twitter for Android",274,"x1360885411288121349","x830802035947757568","ProfAkinAbayomi",FALSE,FALSE,0,0,,,"COVID19 COVID19Lagos COVID19 COVID19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProfAkinAbayomi/status/1360885414014431235","Prof. Akin Abayomi","Lagos, Nigeria","The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.","https://t.co/ZeetaaSaFr",FALSE,191649,276,108,2649,1246,2017-02-12 15:33:35,TRUE,"https://t.co/ZeetaaSaFr","http://www.afegroup.org",,"https://pbs.twimg.com/profile_banners/830802035947757568/1599407248",,"http://pbs.twimg.com/profile_images/1336412698792300547/JAL3V7rI_normal.jpg"
"x1313469305976217604","x1360885386650791936",2021-02-14 09:35:34,"henRufusWi1","Covid19 is here for a long, long, time, and we all got to live with it, the best way possible with restrictions!! there's no getting away from it, TO GET BACK TO TOATAL NORMALITY IS A LONG WAY OFF. Its under control yes, thank god.","Twitter for Android",231,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/henRufusWi1/status/1360885386650791936","Stephen Rufus Williams","","",,FALSE,25,21,0,3107,2444,2020-10-06 13:21:20,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1313808618853199874/Frwf36Ki_normal.jpg"
"x740672780","x1360885365003800581",2021-02-14 09:35:29,"deejayhodder","@HalloranMackie @64Hyacinth No!

But I've met a few Hookers With 
'Alternatives'
#justsaying #COVID19 #auspol https://t.co/6qo0XTsGia","Twitter Web App",81,"x1360869722795896838","x1125530411512123392","HalloranMackie",FALSE,FALSE,0,0,,,"justsaying COVID19 auspol",,,,,"http://pbs.twimg.com/media/EuLVuWaVoAEb8jj.jpg","https://t.co/6qo0XTsGia","https://twitter.com/deejayhodder/status/1360885365003800581/photo/1","photo","http://pbs.twimg.com/media/EuLVuWaVoAEb8jj.jpg","https://t.co/6qo0XTsGia","https://twitter.com/deejayhodder/status/1360885365003800581/photo/1",,"x1125530411512123392 x821917305852436482","HalloranMackie 64Hyacinth","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/deejayhodder/status/1360885365003800581","david j hodder","bondi beach","Very Left Handed With Aspergers. Not a Smiler But Happy Enough. Looking 4 a Simple Life. Want 2 Marry the Love of My Life, My Barista Soniusia, If only She knew",,FALSE,1513,2694,36,23540,3497,2012-08-06 13:52:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/740672780/1431857998","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/717562411503333376/F7TMHC1R_normal.jpg"
"x1353088730475552768","x1360885326722465798",2021-02-14 09:35:20,"alfie_melbourne","@els_1973 @Carol105Baker All O'Brien seems to do is get on the media and bitch with no solution it would be great if he started talking about how the Libs would fix and prevent stuff ups if they were in power then it shows that just maybe there is an alternative Government at the next election. #COVID19","Twitter Web App",279,"x1360868358594252808","x569161803","els_1973",FALSE,FALSE,1,0,,,"COVID19",,,,,,,,,,,,,"x569161803 x390660194","els_1973 Carol105Baker","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/alfie_melbourne/status/1360885326722465798","Alfie","Melbourne Australia","Ex Military, proud Australian, hate being Bullsh!ted too & hate the way Victoria is being managed. A free reign of incompetence because there's no alternative.",,FALSE,3,24,0,51,129,2021-01-23 21:15:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/1353088730475552768/1611437347",,"http://pbs.twimg.com/profile_images/1355424559491547140/RdHFkiTV_normal.jpg"
